,Strike,Market,European (B-S),Analytic geometric Asian,MC arithmetic Asian,BS Error %
0,505.0,20.57,14.333055108029612,11.47820818360185,11.544718765064138,-30.3205877101137
1,510.0,18.65,10.96506757792946,7.636544289976541,7.6625249038892544,-41.20607196820664
2,515.0,16.2,8.105287135586991,4.601108327778263,4.615752300457848,-49.967363360574126
3,520.0,13.67,5.774402982867571,2.4712996867426966,2.5011023692449186,-57.75857364398266
4,525.0,11.5,3.9562806378579864,1.168012075899128,1.1890487669584606,-65.59755967080012
5,530.0,9.54,2.602178252992971,0.4809944811781861,0.4848997123426052,-72.7234983963001
