,Strike,Market,European (B-S),Analytic geometric Asian,MC arithmetic Asian,BS Error %
0,505.0,23.4,15.651985274527021,12.082128918901049,12.113152749504838,-33.11117404048281
1,510.0,19.93,12.373929961797728,8.38211172104144,8.42489186411873,-37.91304585149158
2,515.0,17.4,9.537467250132806,5.397168672277303,5.450449983614703,-45.186969826822946
3,520.0,14.88,7.156315065620163,3.1942866311069054,3.2455999217668277,-51.90648477405805
4,525.0,12.84,5.220527488171115,1.723719858458935,1.7450875827797194,-59.341686229196924
5,530.0,10.9,3.6986339515071336,0.842747737756028,0.8543025937367369,-66.06757842654005
