,t0,S0,K,K_rel,sigma_t0,T_years,geom_model,arit_model,geom_empirical,arit_empirical
1893,2020-08-03,185.63999938964844,204.2039993286133,1.1,0.11027182264126732,0.01984126984126984,2.9762506441622553e-27,0.0,0.0,0.0
1894,2020-08-03,185.63999938964844,222.76799926757812,1.2,0.11027182264126732,0.01984126984126984,8.120212659257441e-93,0.0,0.0,0.0
1895,2020-08-04,189.58999633789062,151.6719970703125,0.8,0.12345921314991146,0.015873015873015872,37.95477806632741,37.93974582942759,39.844317753958975,39.84952805002412
1896,2020-08-04,189.58999633789062,170.63099670410156,0.9,0.12345921314991146,0.015873015873015872,19.009315739805743,19.02924670042513,20.89885542743731,20.90406572350246
1897,2020-08-04,189.58999633789062,189.58999633789062,1.0,0.12345921314991146,0.015873015873015872,0.7112636176152733,0.6903926693954302,1.9533931009156518,1.9586033969807994
1898,2020-08-04,189.58999633789062,208.54899597167972,1.1,0.12345921314991146,0.015873015873015872,3.2040488579674686e-27,0.0,0.0,0.0
1899,2020-08-04,189.58999633789062,227.50799560546875,1.2,0.12345921314991146,0.015873015873015872,1.204294427137669e-92,0.0,0.0,0.0
1900,2020-08-05,191.35000610351562,153.08000488281252,0.8,0.12403962980715848,0.011904761904761904,38.29781889340009,38.283430238752196,38.509115346612276,38.51601962231643
1901,2020-08-05,191.35000610351562,172.21500549316406,0.9,0.12403962980715848,0.011904761904761904,19.173066430947955,19.173551556660573,19.384362884160147,19.391267159864295
1902,2020-08-05,191.35000610351562,191.35000610351562,1.0,0.12403962980715848,0.011904761904761904,0.6207067378811502,0.5968536424221198,0.25961042170798665,0.2665146974121338
1903,2020-08-05,191.35000610351562,210.4850067138672,1.1,0.12403962980715848,0.011904761904761904,3.0206230921669963e-35,0.0,0.0,0.0
1904,2020-08-05,191.35000610351562,229.62000732421873,1.2,0.12403962980715848,0.011904761904761904,1.5137459534835217e-121,0.0,0.0,0.0
1905,2020-08-06,193.88999938964844,155.11199951171875,0.8,0.1265853019603277,0.011904761904761904,38.80606411735437,38.80314277819031,31.770582873029664,31.837604691436837
1906,2020-08-06,193.88999938964844,174.5009994506836,0.9,0.1265853019603277,0.011904761904761904,19.427448360916742,19.434901568982966,12.391967116592028,12.4589889349992
1907,2020-08-06,193.88999938964844,193.88999938964844,1.0,0.1265853019603277,0.011904761904761904,0.6412756038867826,0.6174312913474465,0.0,0.0
1908,2020-08-06,193.88999938964844,213.2789993286133,1.1,0.1265853019603277,0.011904761904761904,6.181689870811839e-34,0.0,0.0,0.0
1909,2020-08-06,193.88999938964844,232.66799926757812,1.2,0.1265853019603277,0.011904761904761904,8.046499046123978e-117,0.0,0.0,0.0
1910,2020-08-07,190.80999755859375,152.64799804687502,0.8,0.14541981627737036,0.011904761904761904,38.18864844225368,38.183669402660236,30.331025207150347,30.39904653387297
1911,2020-08-07,190.80999755859375,171.72899780273437,0.9,0.14541981627737036,0.011904761904761904,19.11786791301202,19.13008975042107,11.260244677908673,11.328266004631296
1912,2020-08-07,190.80999755859375,190.80999755859375,1.0,0.14541981627737036,0.011904761904761904,0.7208307819889797,0.6903337229819597,0.0,0.0
1913,2020-08-07,190.80999755859375,209.89099731445313,1.1,0.14541981627737036,0.011904761904761904,2.7242788849514076e-26,0.0,0.0,0.0
1914,2020-08-07,190.80999755859375,228.97199707031248,1.2,0.14541981627737036,0.011904761904761904,3.1537266057012376e-89,0.0,0.0,0.0
1915,2020-08-10,190.14999389648438,152.1199951171875,0.8,0.14606593660077663,0.01984126984126984,38.07418541860622,38.071027604141875,30.116200774367442,30.13508727198369
1916,2020-08-10,190.14999389648438,171.13499450683594,0.9,0.14606593660077663,0.01984126984126984,19.076156129918957,19.117119891956875,11.118171485680174,11.137057983296422
1917,2020-08-10,190.14999389648438,190.14999389648438,1.0,0.14606593660077663,0.01984126984126984,0.9400917458172557,0.8862783522703492,0.0,0.0
1918,2020-08-10,190.14999389648438,209.16499328613284,1.1,0.14606593660077663,0.01984126984126984,1.957950693183262e-16,0.0,0.0,0.0
1919,2020-08-10,190.14999389648438,228.17999267578125,1.2,0.14606593660077663,0.01984126984126984,4.946844952559965e-54,0.0,0.0,0.0
1920,2020-08-11,179.94000244140625,143.952001953125,0.8,0.2563050855917863,0.015873015873015872,36.01090427360742,36.04036850408932,38.86876703674886,38.887711492573395
1921,2020-08-11,179.94000244140625,161.94600219726564,0.9,0.2563050855917863,0.015873015873015872,18.02975230145401,18.0367776358682,20.88761506071201,20.906559516536554
1922,2020-08-11,179.94000244140625,179.94000244140625,1.0,0.2563050855917863,0.015873015873015872,1.3619791941716954,1.3172173870969626,2.9064630846751953,2.925407540499738
