,Strike,Market,European (B-S),Analytic geometric Asian,MC arithmetic Asian,BS Error %
0,240.0,16.7,15.535716447038425,13.299757577373128,13.379120438169304,-6.971757802165117
1,245.0,12.72,11.938356209362212,9.10520483051755,9.17343847218246,-6.144998354070666
2,250.0,9.68,8.860542191104173,5.65185696418618,5.692356148905149,-8.465473232394904
3,255.0,7.1,6.337552702368654,3.1270872186190246,3.1628505358539933,-10.73869433283585
4,260.0,4.97,4.361321387365791,1.5219200182830122,1.548756585175131,-12.24705458016516
5,265.0,3.45,2.884558059885137,0.6457653791555558,0.6695734305248447,-16.38962145260473
