,Strike,Market,European (B-S),Analytic geometric Asian,MC arithmetic Asian,BS Error %
0,505.0,20.39,12.865850921102833,10.859152895558566,10.85621308719703,-36.901172530147946
1,510.0,17.25,9.34235095371372,6.793450362654426,6.837226922303117,-45.84144374658713
2,515.0,14.4,6.436082001731904,3.6675759173293727,3.703016112791811,-55.304986099084
3,520.0,12.0,4.1845926824535695,1.6558649125028353,1.6962290691515525,-65.12839431288693
4,525.0,9.82,2.556395646692721,0.6095883724125173,0.613338173252582,-73.96745777298655
5,530.0,8.17,1.4621921509214673,0.179671790771593,0.1831432369622418,-82.10291124943124
