,t0,S0,K,K_rel,sigma_t0,T_years,geom_model,arit_model,geom_empirical,arit_empirical
601,2019-07-25,8.375897407531738,7.5383076667785645,0.9,0.1409314152523733,0.011904761904761904,0.8392188017238489,0.8395905400628865,0.8837610199566627,0.8838217018580282
602,2019-07-25,8.375897407531738,8.375897407531738,1.0,0.1409314152523733,0.011904761904761904,0.030703416649900284,0.029115726422038177,0.04661986782478323,0.04668054972614876
603,2019-07-25,8.375897407531738,9.213487148284912,1.1,0.1409314152523733,0.011904761904761904,3.349379738258859e-29,0.0,0.0,0.0
604,2019-07-25,8.375897407531738,10.051076889038086,1.2,0.1409314152523733,0.011904761904761904,3.5542987655131073e-96,0.0,0.0,0.0
605,2019-07-26,8.386277198791504,6.709021759033203,0.8,0.1380305092514117,0.011904761904761904,1.6784441057384551,1.6791867628154469,1.7247399307178959,1.7247657859467294
606,2019-07-26,8.386277198791504,7.547649478912354,0.9,0.1380305092514117,0.011904761904761904,0.8402655303919264,0.8407092197022965,0.8865613553713675,0.8865872106002011
607,2019-07-26,8.386277198791504,8.386277198791504,1.0,0.1380305092514117,0.011904761904761904,0.030134038695213583,0.028608824246176834,0.04838278002484,0.04840863525367352
608,2019-07-26,8.386277198791504,9.224904918670655,1.1,0.1380305092514117,0.011904761904761904,2.765565717852319e-30,0.0,0.0,0.0
609,2019-07-26,8.386277198791504,10.063532638549804,1.2,0.1380305092514117,0.011904761904761904,4.4238102371940904e-100,0.0,0.0,0.0
610,2019-07-29,8.417412757873535,6.733930206298829,0.8,0.13903710692361734,0.01984126984126984,1.685466448344239,1.686317361973337,1.5439952944213897,1.5450996280686151
611,2019-07-29,8.417412757873535,7.5756714820861815,0.9,0.13903710692361734,0.01984126984126984,0.8444763918517477,0.8443886331123411,0.7030052379288991,0.7041095715761244
612,2019-07-29,8.417412757873535,8.417412757873535,1.0,0.13903710692361734,0.01984126984126984,0.03971268467949596,0.0384761683949335,0.0,0.0
613,2019-07-29,8.417412757873535,9.25915403366089,1.1,0.13903710692361734,0.01984126984126984,2.752999954529414e-19,0.0,0.0,0.0
614,2019-07-29,8.417412757873535,10.100895309448243,1.2,0.13903710692361734,0.01984126984126984,9.995120021197237e-61,0.0,0.0,0.0
615,2019-07-30,8.464118957519531,6.7712951660156255,0.8,0.13398127150747194,0.015873015873015872,1.694435440379837,1.6950791238943188,1.4613957324183637,1.4621428383559991
616,2019-07-30,8.464118957519531,7.617707061767578,0.9,0.13398127150747194,0.015873015873015872,0.8486279086834205,0.8492318420925004,0.6155882007219471,0.6163353066595826
617,2019-07-30,8.464118957519531,8.464118957519531,1.0,0.13398127150747194,0.015873015873015872,0.0343195547195716,0.03257027132045092,0.0,0.0
618,2019-07-30,8.464118957519531,9.310530853271485,1.1,0.13398127150747194,0.015873015873015872,8.382694998471868e-25,0.0,0.0,0.0
619,2019-07-30,8.464118957519531,10.156942749023438,1.2,0.13398127150747194,0.015873015873015872,1.9492523576897064e-80,0.0,0.0,0.0
620,2019-07-31,8.422603607177734,6.7380828857421875,0.8,0.13474536080547903,0.011904761904761904,1.6857220218272913,1.6866290934308437,1.432874149238256,1.4329250880347262
621,2019-07-31,8.422603607177734,7.580343246459961,0.9,0.13474536080547903,0.011904761904761904,0.8439127511785598,0.8437907459015381,0.5910648785895245,0.5911158173859947
622,2019-07-31,8.422603607177734,8.422603607177734,1.0,0.13474536080547903,0.011904761904761904,0.02957363370829924,0.028688220442802843,0.0,0.0
623,2019-07-31,8.422603607177734,9.264863967895508,1.1,0.13474536080547903,0.011904761904761904,1.3561052236793697e-31,0.0,0.0,0.0
624,2019-07-31,8.422603607177734,10.107124328613281,1.2,0.13474536080547903,0.011904761904761904,8.282713151722424e-105,0.0,0.0,0.0
625,2019-08-01,8.183884620666504,6.547107696533203,0.8,0.15766958407479104,0.011904761904761904,1.6378897678753157,1.638389360805484,1.5873312900186152,1.5874904080413035
626,2019-08-01,8.183884620666504,7.3654961585998535,0.9,0.15766958407479104,0.011904761904761904,0.8199396107854566,0.8201572413945801,0.7693811329287563,0.7695402509514447
627,2019-08-01,8.183884620666504,8.183884620666504,1.0,0.15766958407479104,0.011904761904761904,0.03341866367338753,0.031945518036028395,0.0,0.0
628,2019-08-01,8.183884620666504,9.002273082733154,1.1,0.15766958407479104,0.011904761904761904,4.591117205319889e-24,0.0,0.0,0.0
629,2019-08-01,8.183884620666504,9.820661544799805,1.2,0.15766958407479104,0.011904761904761904,1.1086583857405419e-77,0.0,0.0,0.0
630,2019-08-02,8.199453353881836,6.559562683105469,0.8,0.1536030087450426,0.011904761904761904,1.6410159251534475,1.64171996328495,1.5004417065254376,1.5006985118188463
631,2019-08-02,8.199453353881836,7.379508018493652,0.9,0.1536030087450426,0.011904761904761904,0.8215097285579711,0.821675262487908,0.6809355099299617,0.6811923152233703
632,2019-08-02,8.199453353881836,8.199453353881836,1.0,0.1536030087450426,0.011904761904761904,0.032650162546353556,0.03134376037537378,0.0,0.0
633,2019-08-02,8.199453353881836,9.01939868927002,1.1,0.1536030087450426,0.011904761904761904,3.652871747468013e-25,0.0,0.0,0.0
634,2019-08-02,8.199453353881836,9.839344024658203,1.2,0.1536030087450426,0.011904761904761904,1.2523084147415382e-81,0.0,0.0,0.0
635,2019-08-05,8.131989479064941,6.505591583251953,0.8,0.15467497494028096,0.01984126984126984,1.6282527943085796,1.6278025760278123,1.5258196355632132,1.5259145329064256
636,2019-08-05,8.131989479064941,7.318790531158448,0.9,0.15467497494028096,0.01984126984126984,0.8157795928491245,0.8158545254770955,0.7133464341037581,0.7134413314469703
637,2019-08-05,8.131989479064941,8.131989479064941,1.0,0.15467497494028096,0.01984126984126984,0.04245467124321145,0.04060640183464946,0.0,0.0
638,2019-08-05,8.131989479064941,8.945188426971436,1.1,0.15467497494028096,0.01984126984126984,3.118541672992051e-16,0.0,0.0,0.0
639,2019-08-05,8.131989479064941,9.758387374877929,1.2,0.15467497494028096,0.01984126984126984,8.095207257501488e-50,0.0,0.0,0.0
640,2019-08-06,8.07490348815918,6.459922790527344,0.8,0.15568313130859807,0.015873015873015872,1.616451117959099,1.6173307833140442,1.5612378657962216,1.5613221442564993
641,2019-08-06,8.07490348815918,7.267413139343262,0.9,0.15568313130859807,0.015873015873015872,0.8095373420203646,0.8092675544307566,0.7543240898574874,0.7544083683177654
642,2019-08-06,8.07490348815918,8.07490348815918,1.0,0.15568313130859807,0.015873015873015872,0.03778675970042844,0.03616953050940401,0.0,0.0
643,2019-08-06,8.07490348815918,8.882393836975098,1.1,0.15568313130859807,0.015873015873015872,2.756373518448697e-19,0.0,0.0,0.0
644,2019-08-06,8.07490348815918,9.689884185791016,1.2,0.15568313130859807,0.015873015873015872,1.2523939333309248e-60,0.0,0.0,0.0
645,2019-08-07,7.9763031005859375,6.38104248046875,0.8,0.15724542007227266,0.011904761904761904,1.5963462936212425,1.595991387085615,1.6557296914145905,1.6557833059635931
646,2019-08-07,7.9763031005859375,7.178672790527344,0.9,0.15724542007227266,0.011904761904761904,0.799143171079022,0.7989945158011025,0.8585265688723697,0.8585801834213723
647,2019-08-07,7.9763031005859375,7.9763031005859375,1.0,0.15724542007227266,0.011904761904761904,0.03248658818631789,0.03169305068379867,0.061323446330148905,0.06137706087915151
648,2019-08-07,7.9763031005859375,8.773933410644531,1.1,0.15724542007227266,0.011904761904761904,3.466636707226424e-24,0.0,0.0,0.0
649,2019-08-07,7.9763031005859375,9.571563720703125,1.2,0.15724542007227266,0.011904761904761904,4.325443124844055e-78,0.0,0.0,0.0
650,2019-08-08,8.0281982421875,6.422558593750001,0.8,0.13693409193572703,0.011904761904761904,1.606779960929515,1.6065743432592674,1.6692488455118701,1.6696148529613957
651,2019-08-08,8.0281982421875,7.22537841796875,0.9,0.13693409193572703,0.011904761904761904,0.8043901035794736,0.8051812822304258,0.866858988161829,0.8672249956113546
652,2019-08-08,8.0281982421875,8.0281982421875,1.0,0.13693409193572703,0.011904761904761904,0.028627576279540712,0.027287923718916297,0.06446913081178803,0.06483513826131357
653,2019-08-08,8.0281982421875,8.831018066406251,1.1,0.13693409193572703,0.011904761904761904,9.896494990742358e-31,0.0,0.0,0.0
654,2019-08-08,8.0281982421875,9.633837890625,1.2,0.13693409193572703,0.011904761904761904,1.2189985760141098e-101,0.0,0.0,0.0
655,2019-08-09,8.077499389648438,6.4619995117187505,0.8,0.14038342509483193,0.011904761904761904,1.616639529982729,1.6162863192072623,1.6237617941234377,1.6241437406996857
656,2019-08-09,8.077499389648438,7.269749450683594,0.9,0.14038342509483193,0.011904761904761904,0.8093221983121746,0.809624348486999,0.8164444624528828,0.8168264090291311
657,2019-08-09,8.077499389648438,8.077499389648438,1.0,0.14038342509483193,0.011904761904761904,0.029499067316131722,0.028383800541244397,0.009127130782327254,0.009509077358575414
658,2019-08-09,8.077499389648438,8.885249328613282,1.1,0.14038342509483193,0.011904761904761904,2.0396005923823632e-29,0.0,0.0,0.0
659,2019-08-09,8.077499389648438,9.692999267578125,1.2,0.14038342509483193,0.011904761904761904,6.541273200850631e-97,0.0,0.0,0.0
660,2019-08-12,8.007441520690918,6.405953216552735,0.8,0.1391536662764472,0.01984126984126984,1.6033751458393048,1.6028515693174483,1.6578517256415921,1.6581290426050472
661,2019-08-12,8.007441520690918,7.2066973686218265,0.9,0.1391536662764472,0.01984126984126984,0.8033456248267932,0.8030912089232132,0.85782220462908,0.8580995215925351
662,2019-08-12,8.007441520690918,8.007441520690918,1.0,0.1391536662764472,0.01984126984126984,0.037808490959305274,0.03647416635411487,0.05779268361656788,0.05807000058002303
663,2019-08-12,8.007441520690918,8.808185672760011,1.1,0.1391536662764472,0.01984126984126984,2.7847024009768634e-19,0.0,0.0,0.0
664,2019-08-12,8.007441520690918,9.6089298248291,1.2,0.1391536662764472,0.01984126984126984,1.1837643801637358e-60,0.0,0.0,0.0
665,2019-08-13,8.194263458251953,6.555410766601563,0.8,0.16288600316507407,0.015873015873015872,1.6403199856101223,1.6396470189719485,1.4768938138247227,1.4769222882871533
666,2019-08-13,8.194263458251953,7.374837112426758,0.9,0.16288600316507407,0.015873015873015872,0.8214787353300883,0.8225633783907123,0.6580525635446887,0.6580810380071193
667,2019-08-13,8.194263458251953,8.194263458251953,1.0,0.16288600316507407,0.015873015873015872,0.04004365372185781,0.03816522351509354,0.0,0.0
668,2019-08-13,8.194263458251953,9.01368980407715,1.1,0.16288600316507407,0.015873015873015872,6.673851953270744e-18,0.0,0.0,0.0
669,2019-08-13,8.194263458251953,9.833116149902343,1.2,0.16288600316507407,0.015873015873015872,1.026858708409711e-55,0.0,0.0,0.0
670,2019-08-14,8.059335708618164,6.447468566894532,0.8,0.16853170475398427,0.011904761904761904,1.6129347281470192,1.6128737259639507,1.5764065939195033,1.5764259583915994
671,2019-08-14,8.059335708618164,7.253402137756348,0.9,0.16853170475398427,0.011904761904761904,0.807432791785744,0.8068959528546841,0.7709046575582278,0.7709240220303238
672,2019-08-14,8.059335708618164,8.059335708618164,1.0,0.16853170475398427,0.011904761904761904,0.03509404266858507,0.033211647453348814,0.0,0.0
673,2019-08-14,8.059335708618164,8.865269279479982,1.1,0.16853170475398427,0.011904761904761904,1.6618693193793864e-21,0.0,0.0,0.0
674,2019-08-14,8.059335708618164,9.671202850341796,1.2,0.16853170475398427,0.011904761904761904,1.6807575003076686e-68,0.0,0.0,0.0
675,2019-08-15,8.007441520690918,6.405953216552735,0.8,0.16710029969292695,0.011904761904761904,1.6025528316735924,1.601453348717564,1.6317367073579254,1.6317501129672252
676,2019-08-15,8.007441520690918,7.2066973686218265,0.9,0.16710029969292695,0.011904761904761904,0.8022375348037825,0.8024920649272078,0.8314214104881148,0.8314348160974144
677,2019-08-15,8.007441520690918,8.007441520690918,1.0,0.16710029969292695,0.011904761904761904,0.03458217088921067,0.03344703994597937,0.03110611361830413,0.031119519227603722
678,2019-08-15,8.007441520690918,8.808185672760011,1.1,0.16710029969292695,0.011904761904761904,8.081741447570304e-22,0.0,0.0,0.0
679,2019-08-15,8.007441520690918,9.6089298248291,1.2,0.16710029969292695,0.011904761904761904,1.2971947473275963e-69,0.0,0.0,0.0
680,2019-08-16,8.01781940460205,6.414255523681641,0.8,0.16623820812765325,0.011904761904761904,1.6046320732212278,1.6050138929024518,1.644186414513504,1.6441997634411427
681,2019-08-16,8.01781940460205,7.216037464141846,0.9,0.16623820812765325,0.011904761904761904,0.8032795437694791,0.8038514963525686,0.8428338850617557,0.8428472339893944
682,2019-08-16,8.01781940460205,8.01781940460205,1.0,0.16623820812765325,0.011904761904761904,0.034454570797652906,0.033365914571088034,0.04148135561000746,0.041494704537646185
683,2019-08-16,8.01781940460205,8.819601345062257,1.1,0.16623820812765325,0.011904761904761904,5.216757359356462e-22,0.0,0.0,0.0
684,2019-08-16,8.01781940460205,9.62138328552246,1.2,0.16623820812765325,0.011904761904761904,2.700533997853264e-70,0.0,0.0,0.0
685,2019-08-19,8.048956871032715,6.439165496826172,0.8,0.164594311860005,0.01984126984126984,1.6115852065465663,1.612098400674013,1.585439182853168,1.5855415418800194
686,2019-08-19,8.048956871032715,7.2440611839294435,0.9,0.164594311860005,0.01984126984126984,0.8074078555732873,0.8089210647550414,0.7812618318798883,0.7813641909067397
687,2019-08-19,8.048956871032715,8.048956871032715,1.0,0.164594311860005,0.01984126984126984,0.0445867257530006,0.04288464545921169,0.0,0.0
688,2019-08-19,8.048956871032715,8.853852558135987,1.1,0.164594311860005,0.01984126984126984,1.0266850996343e-14,0.0,0.0,0.0
689,2019-08-19,8.048956871032715,9.658748245239257,1.2,0.164594311860005,0.01984126984126984,1.952583617388985e-44,0.0,0.0,0.0
690,2019-08-20,8.048956871032715,6.439165496826172,0.8,0.16475057310099994,0.015873015873015872,1.611226147480508,1.6115974693127038,1.580002631487571,1.5801203910271775
691,2019-08-20,8.048956871032715,7.2440611839294435,0.9,0.16475057310099994,0.015873015873015872,0.8069051805863721,0.8079988557111983,0.7756816645934348,0.7757994241330414
692,2019-08-20,8.048956871032715,8.048956871032715,1.0,0.16475057310099994,0.015873015873015872,0.03976533661607817,0.03813401041855372,0.0,0.0
693,2019-08-20,8.048956871032715,8.853852558135987,1.1,0.16475057310099994,0.015873015873015872,1.3960487846712498e-17,0.0,0.0,0.0
694,2019-08-20,8.048956871032715,9.658748245239257,1.2,0.16475057310099994,0.015873015873015872,1.483206665663415e-54,0.0,0.0,0.0
695,2019-08-21,8.080095291137695,6.464076232910156,0.8,0.1643839873181192,0.011904761904761904,1.617100460087543,1.6169119787190354,1.5355638052778462,1.5356223927486081
696,2019-08-21,8.080095291137695,7.272085762023926,0.9,0.1643839873181192,0.011904761904761904,0.8095236772969692,0.8093978929902487,0.7279870224872725,0.7280456099580345
697,2019-08-21,8.080095291137695,8.080095291137695,1.0,0.1643839873181192,0.011904761904761904,0.03434843998251491,0.03315781935908989,0.0,0.0
698,2019-08-21,8.080095291137695,8.888104820251465,1.1,0.1643839873181192,0.011904761904761904,1.9984185915863211e-22,0.0,0.0,0.0
699,2019-08-21,8.080095291137695,9.696114349365233,1.2,0.1643839873181192,0.011904761904761904,8.538641676891885e-72,0.0,0.0,0.0
700,2019-08-22,8.043767929077148,6.435014343261719,0.8,0.16436023841304936,0.011904761904761904,1.6098301880760237,1.6104838549782643,1.5611691895111093,1.561210640314916
701,2019-08-22,8.043767929077148,7.239391136169433,0.9,0.16436023841304936,0.011904761904761904,0.8058841959040102,0.8059777542292643,0.7572231973390957,0.7572646481429025
702,2019-08-22,8.043767929077148,8.043767929077148,1.0,0.16436023841304936,0.011904761904761904,0.03418924698289416,0.03260533413608419,0.0,0.0
703,2019-08-22,8.043767929077148,8.848144721984864,1.1,0.16436023841304936,0.011904761904761904,1.9645308457008901e-22,0.0,0.0,0.0
704,2019-08-22,8.043767929077148,9.652521514892578,1.2,0.16436023841304936,0.011904761904761904,8.125450457529563e-72,0.0,0.0,0.0
705,2019-08-23,7.9814934730529785,6.385194778442383,0.8,0.1655613936951095,0.011904761904761904,1.5973638249343587,1.5981250379964305,1.6574625334591457,1.6576842318159895
706,2019-08-23,7.9814934730529785,7.183344125747681,0.9,0.1655613936951095,0.011904761904761904,0.7996419431266357,0.7996525736344636,0.8597406516514228,0.8599623500082666
707,2019-08-23,7.9814934730529785,7.9814934730529785,1.0,0.1655613936951095,0.011904761904761904,0.03416371481075675,0.033026959984697554,0.06201876984369982,0.06224046820054363
708,2019-08-23,7.9814934730529785,8.779642820358276,1.1,0.1655613936951095,0.011904761904761904,3.6617994080542936e-22,0.0,0.0,0.0
709,2019-08-23,7.9814934730529785,9.577792167663574,1.2,0.1655613936951095,0.011904761904761904,7.70057295001734e-71,0.0,0.0,0.0
710,2019-08-26,7.9763031005859375,6.38104248046875,0.8,0.16518204046094262,0.01984126984126984,1.597035705567043,1.5963780635157026,1.6682212356764583,1.6684997608948087
711,2019-08-26,7.9763031005859375,7.178672790527344,0.9,0.16518204046094262,0.01984126984126984,0.8001172475897453,0.8001860146539959,0.8713027776991616,0.8715813029175119
712,2019-08-26,7.9763031005859375,7.9763031005859375,1.0,0.16518204046094262,0.01984126984126984,0.04433486710033474,0.04281424567843435,0.07438431972186496,0.07466284494021526
713,2019-08-26,7.9763031005859375,8.773933410644531,1.1,0.16518204046094262,0.01984126984126984,1.22870971121296e-14,0.0,0.0,0.0
714,2019-08-26,7.9763031005859375,9.571563720703125,1.2,0.16518204046094262,0.01984126984126984,3.7673423958757044e-44,0.0,0.0,0.0
715,2019-08-27,8.033388137817383,6.426710510253907,0.8,0.16718806291554736,0.015873015873015872,1.6081010313969726,1.6082467378805265,1.6272279274550348,1.627570287977929
716,2019-08-27,8.033388137817383,7.230049324035645,0.9,0.16718806291554736,0.015873015873015872,0.8053358261690642,0.8035358067009136,0.8244627222271261,0.8248050827500205
717,2019-08-27,8.033388137817383,8.033388137817383,1.0,0.16718806291554736,0.015873015873015872,0.040251711580519434,0.03848935669446849,0.021697516999217632,0.022039877522112047
718,2019-08-27,8.033388137817383,8.836726951599122,1.1,0.16718806291554736,0.015873015873015872,3.607771883002935e-17,0.0,0.0,0.0
719,2019-08-27,8.033388137817383,9.640065765380859,1.2,0.16718806291554736,0.015873015873015872,4.3502740533741975e-53,0.0,0.0,0.0
720,2019-08-28,8.121610641479492,6.4972885131835945,0.8,0.17132913771061817,0.011904761904761904,1.6253903060483212,1.6256672626301536,1.5349415637761994,1.5352769345036947
721,2019-08-28,8.121610641479492,7.309449577331543,0.9,0.17132913771061817,0.011904761904761904,0.8136642116645767,0.8136412918982685,0.7232154693924546,0.7235508401199499
722,2019-08-28,8.121610641479492,8.121610641479492,1.0,0.17132913771061817,0.011904761904761904,0.03593188231752986,0.03482866768250444,0.0,0.0
723,2019-08-28,8.121610641479492,8.933771705627443,1.1,0.17132913771061817,0.011904761904761904,6.434991099830985e-21,0.0,0.0,0.0
724,2019-08-28,8.121610641479492,9.74593276977539,1.2,0.17132913771061817,0.011904761904761904,2.08127905741215e-66,0.0,0.0,0.0
725,2019-08-29,8.131989479064941,6.505591583251953,0.8,0.1713289709782228,0.007936507936507936,1.6271110523687211,1.6269635618226246,1.4779169450466656,1.4779679439779905
726,2019-08-29,8.131989479064941,7.318790531158448,0.9,0.1713289709782228,0.007936507936507936,0.814202480801903,0.8142714029963205,0.6650083734798476,0.6650593724111725
727,2019-08-29,8.131989479064941,8.131989479064941,1.0,0.1713289709782228,0.007936507936507936,0.02923211660171443,0.027920447066878205,0.0,0.0
728,2019-08-29,8.131989479064941,8.945188426971436,1.1,0.1713289709782228,0.007936507936507936,1.2086406806687675e-29,0.0,0.0,0.0
729,2019-08-29,8.131989479064941,9.758387374877929,1.2,0.1713289709782228,0.007936507936507936,1.1795438687391787e-97,0.0,0.0,0.0
730,2019-08-30,8.012629508972168,6.410103607177735,0.8,0.14887503109096073,0.007936507936507936,1.6032666848509232,1.6031043058966388,1.6402894096021792,1.6408616081705996
731,2019-08-30,8.012629508972168,7.2113665580749515,0.9,0.14887503109096073,0.007936507936507936,0.8022898481984422,0.802702481133369,0.8393125729496983,0.8398847715181187
732,2019-08-30,8.012629508972168,8.012629508972168,1.0,0.14887503109096073,0.007936507936507936,0.025132481128460782,0.024444946266947848,0.0383357362972174,0.03890793486563781
733,2019-08-30,8.012629508972168,8.813892459869386,1.1,0.14887503109096073,0.007936507936507936,4.854311734315821e-38,0.0,0.0,0.0
734,2019-08-30,8.012629508972168,9.6151554107666,1.2,0.14887503109096073,0.007936507936507936,6.147174289643556e-128,0.0,0.0,0.0
735,2019-09-03,7.955545425415039,6.364436340332031,0.8,0.14994513353836392,0.015873015873015872,1.5925762179273075,1.592969118955849,1.7934517251287418,1.7935161659897076
736,2019-09-03,7.955545425415039,7.159990882873536,0.9,0.14994513353836392,0.015873015873015872,0.7975897257312008,0.7973766388609458,0.9984652329326349,0.9985296737936007
737,2019-09-03,7.955545425415039,7.955545425415039,1.0,0.14994513353836392,0.015873015873015872,0.03591434575277752,0.034391222394315156,0.2034787407365288,0.2035431815974946
738,2019-09-03,7.955545425415039,8.751099967956543,1.1,0.14994513353836392,0.015873015873015872,1.5681522153800762e-20,0.0,0.0,0.0
739,2019-09-03,7.955545425415039,9.546654510498046,1.2,0.14994513353836392,0.015873015873015872,4.67258148248384e-65,0.0,0.0,0.0
740,2019-09-04,8.147557258605957,6.518045806884766,0.8,0.1712745551167872,0.011904761904761904,1.630583193154684,1.6301887767217138,1.6441171839667326,1.6441994457199585
741,2019-09-04,8.147557258605957,7.3328015327453615,0.9,0.1712745551167872,0.011904761904761904,0.8162638266833842,0.8162654624998938,0.8297978174954329,0.8298800792486587
742,2019-09-04,8.147557258605957,8.147557258605957,1.0,0.1712745551167872,0.011904761904761904,0.036035584779984475,0.034962869680105646,0.015478451024133245,0.015560712777359023
743,2019-09-04,8.147557258605957,8.962312984466553,1.1,0.1712745551167872,0.011904761904761904,6.292068563937803e-21,0.0,0.0,0.0
744,2019-09-04,8.147557258605957,9.777068710327148,1.2,0.1712745551167872,0.011904761904761904,1.9050942186593619e-66,0.0,0.0,0.0
745,2019-09-05,8.137178421020508,6.509742736816406,0.8,0.1694016515293828,0.011904761904761904,1.6285112096133307,1.6288535688404968,1.6869578218376438,1.6870766186796247
746,2019-09-05,8.137178421020508,7.323460578918457,0.9,0.1694016515293828,0.011904761904761904,0.8152291710403237,0.8152301814290811,0.8736757832646369,0.8737945801066178
747,2019-09-05,8.137178421020508,8.137178421020508,1.0,0.1694016515293828,0.011904761904761904,0.035609571564532594,0.034790557068006676,0.06039374469163008,0.060512541533611
748,2019-09-05,8.137178421020508,8.950896263122559,1.1,0.1694016515293828,0.011904761904761904,2.5680683283660832e-21,0.0,0.0,0.0
749,2019-09-05,8.137178421020508,9.76461410522461,1.2,0.1694016515293828,0.011904761904761904,7.771307334771207e-68,0.0,0.0,0.0
750,2019-09-06,8.137178421020508,6.509742736816406,0.8,0.1630681090094946,0.011904761904761904,1.6285282031553,1.6284061773806635,1.7008685773652572,1.7009082927659027
