,Strike,Market,European (B-S),Analytic geometric Asian,MC arithmetic Asian,BS Error %
0,320.0,13.5,10.288207645916714,8.566151265036865,8.600476191256954,-23.79105447469101
1,322.5,10.55,8.454090343328119,6.4550897169999075,6.4571419827641385,-19.86644224333537
2,325.0,9.0,6.806915309421896,4.604188127920082,4.635289978311706,-24.367607673090042
3,330.0,5.12,4.128278647807122,1.919631254995096,1.9422234757572168,-19.369557660017158
4,332.5,6.2,3.102030256211833,1.1055456418523164,1.1154168647912046,-49.96725393206721
5,335.0,3.33,2.2728592812644735,0.5852902436525653,0.5944080190685926,-31.74596752959539
6,337.5,2.7,1.6225039250508075,0.283586428006366,0.288104205495162,-39.90726203515528
7,340.0,1.55,1.1276849989974949,0.12534112503754713,0.12954660729538342,-27.24612909693582
