,t0,S0,K,K_rel,sigma_t0,T_years,geom_model,arit_model,geom_empirical,arit_empirical
5313,2023-04-21,162.9735107421875,179.27086181640627,1.1,0.18923081669140146,0.011904761904761904,1.87268675080212e-16,0.0,0.0,0.0
5314,2023-04-21,162.9735107421875,195.568212890625,1.2,0.18923081669140146,0.011904761904761904,7.701028354964732e-54,0.0,0.0,0.0
5315,2023-04-24,163.27969360351562,130.6237548828125,0.8,0.18841558651965187,0.01984126984126984,32.69005896947283,32.66196836092052,34.29421199566298,34.31602974464956
5316,2023-04-24,163.27969360351562,146.95172424316408,0.9,0.18841558651965187,0.01984126984126984,16.3766616468518,16.392608118861343,17.9808146730411,18.002632422027684
5317,2023-04-24,163.27969360351562,163.27969360351562,1.0,0.18841558651965187,0.01984126984126984,1.0293652390778192,0.9884881080976913,1.6674173504192475,1.689235099405834
5318,2023-04-24,163.27969360351562,179.6076629638672,1.1,0.18841558651965187,0.01984126984126984,1.1777416662602733e-10,0.0,0.0,0.0
5319,2023-04-24,163.27969360351562,195.93563232421874,1.2,0.18841558651965187,0.01984126984126984,1.852467434576333e-33,0.0,0.0,0.0
5320,2023-04-25,161.73899841308594,129.39119873046874,0.8,0.19084778160334148,0.015873015873015872,32.37464599589188,32.38712920693396,36.343736050520924,36.361117189279774
5321,2023-04-25,161.73899841308594,145.56509857177736,0.9,0.19084778160334148,0.015873015873015872,16.212294815171532,16.219215954521214,20.181384869800596,20.198766008559442
5322,2023-04-25,161.73899841308594,161.73899841308594,1.0,0.19084778160334148,0.015873015873015872,0.9204231147621726,0.9016616377599926,4.019033689080295,4.036414827839143
5323,2023-04-25,161.73899841308594,177.91289825439455,1.1,0.19084778160334148,0.015873015873015872,1.2781370260347585e-12,0.0,0.0,0.0
5324,2023-04-25,161.73899841308594,194.08679809570313,1.2,0.19084778160334148,0.015873015873015872,2.629872741157826e-40,0.0,0.0,0.0
5325,2023-04-26,161.7291259765625,129.38330078125,0.8,0.18461657755696204,0.011904761904761904,32.366337660952496,32.361417171066,37.72352746952787,37.72450548823197
5326,2023-04-26,161.7291259765625,145.55621337890625,0.9,0.18461657755696204,0.011904761904761904,16.202086803300347,16.201536854624468,21.55927661187571,21.560254630579813
5327,2023-04-26,161.7291259765625,161.7291259765625,1.0,0.18461657755696204,0.011904761904761904,0.7691098930840354,0.7324269278045095,5.395025754223551,5.396003772927653
5328,2023-04-26,161.7291259765625,177.90203857421878,1.1,0.18461657755696204,0.011904761904761904,3.461267007983775e-17,0.0,0.0,0.0
5329,2023-04-26,161.7291259765625,194.074951171875,1.2,0.18461657755696204,0.011904761904761904,1.9403783927543962e-56,0.0,0.0,0.0
5330,2023-04-27,166.3214874267578,133.05718994140625,0.8,0.20454977047473133,0.011904761904761904,33.28411283087837,33.292486887222246,34.094569838805484,34.09535176922038
5331,2023-04-27,166.3214874267578,149.68933868408203,0.9,0.20454977047473133,0.011904761904761904,16.660871781683795,16.67332820852783,17.471328789610915,17.472110720025814
5332,2023-04-27,166.3214874267578,166.3214874267578,1.0,0.20454977047473133,0.011904761904761904,0.8735624775423929,0.8428891782592167,0.8480877404163494,0.8488696708312478
5333,2023-04-27,166.3214874267578,182.95363616943362,1.1,0.20454977047473133,0.011904761904761904,2.3428205480612985e-14,0.0,0.0,0.0
5334,2023-04-27,166.3214874267578,199.58578491210938,1.2,0.20454977047473133,0.011904761904761904,1.9865064156287498e-46,0.0,0.0,0.0
5335,2023-04-28,167.5757293701172,134.06058349609376,0.8,0.19642408322414867,0.011904761904761904,33.53565214175637,33.562339445702754,32.35653233611927,32.358768089604816
5336,2023-04-28,167.5757293701172,150.8181564331055,0.9,0.19642408322414867,0.011904761904761904,16.787054071764032,16.781658134583378,15.60793426612692,15.610170019612463
5337,2023-04-28,167.5757293701172,167.5757293701172,1.0,0.19642408322414867,0.011904761904761904,0.8462266896228243,0.7971014571233758,0.0,0.0
5338,2023-04-28,167.5757293701172,184.33330230712892,1.1,0.19642408322414867,0.011904761904761904,2.109775290681233e-15,0.0,0.0,0.0
5339,2023-04-28,167.5757293701172,201.09087524414062,1.2,0.19642408322414867,0.011904761904761904,3.877307216693284e-50,0.0,0.0,0.0
5340,2023-05-01,167.48684692382812,133.9894775390625,0.8,0.19486521783956653,0.01984126984126984,33.53168456675505,33.56630514128476,33.61544695363346,33.645077562944756
5341,2023-05-01,167.48684692382812,150.73816223144533,0.9,0.19486521783956653,0.01984126984126984,16.797947383149847,16.801648631958834,16.881709770023697,16.911340379334995
5342,2023-05-01,167.48684692382812,167.48684692382812,1.0,0.19486521783956653,0.01984126984126984,1.0905480257938933,1.0440039065871656,0.14797258641396369,0.1776031957252624
5343,2023-05-01,167.48684692382812,184.23553161621095,1.1,0.19486521783956653,0.01984126984126984,4.6315676572784847e-10,0.0,0.0,0.0
5344,2023-05-01,167.48684692382812,200.98421630859374,1.2,0.19486521783956653,0.01984126984126984,2.0588233761986657e-31,0.0,0.0,0.0
5345,2023-05-02,166.44985961914062,133.1598876953125,0.8,0.19046041171034436,0.015873015873015872,33.31763267911694,33.295326926852425,34.74782430971111,34.78355408446955
5346,2023-05-02,166.44985961914062,149.80487365722658,0.9,0.19046041171034436,0.015873015873015872,16.684531747730887,16.72041233223125,18.11472337832505,18.150453153083483
5347,2023-05-02,166.44985961914062,166.44985961914062,1.0,0.19046041171034436,0.015873015873015872,0.9453787753136567,0.9128935876354862,1.4816224469390071,1.5173522216974409
5348,2023-05-02,166.44985961914062,183.0948455810547,1.1,0.19046041171034436,0.015873015873015872,1.1888653780272093e-12,0.0,0.0,0.0
5349,2023-05-02,166.44985961914062,199.73983154296874,1.2,0.19046041171034436,0.015873015873015872,1.896135808584681e-40,0.0,0.0,0.0
5350,2023-05-03,165.3733673095703,132.29869384765627,0.8,0.19056404259665516,0.011904761904761904,33.09528216451099,33.112808415422776,36.4761294038978,36.5150115965119
5351,2023-05-03,165.3733673095703,148.83603057861328,0.9,0.19056404259665516,0.011904761904761904,16.566802348488665,16.573327917273627,19.947649587875485,19.98653178048958
5352,2023-05-03,165.3733673095703,165.3733673095703,1.0,0.19056404259665516,0.011904761904761904,0.8109555771730044,0.7755132140455664,3.4191697718531393,3.458051964467238
5353,2023-05-03,165.3733673095703,181.91070404052735,1.1,0.19056404259665516,0.011904761904761904,3.021136916308585e-16,0.0,0.0,0.0
5354,2023-05-03,165.3733673095703,198.44804077148436,1.2,0.19056404259665516,0.011904761904761904,4.0568315441202976e-53,0.0,0.0,0.0
5355,2023-05-04,163.73394775390625,130.987158203125,0.8,0.19356291704689063,0.011904761904761904,32.76700689097598,32.76754821726028,39.79143096980261,39.793413327308194
5356,2023-05-04,163.73394775390625,147.36055297851564,0.9,0.19356291704689063,0.011904761904761904,16.402381227993033,16.407442380901703,23.426805306819674,23.42878766432526
5357,2023-05-04,163.73394775390625,163.73394775390625,1.0,0.19356291704689063,0.011904761904761904,0.8151529087838298,0.7854603184718713,7.062179643836767,7.064162001342351
5358,2023-05-04,163.73394775390625,180.1073425292969,1.1,0.19356291704689063,0.011904761904761904,8.205079873726971e-16,0.0,0.0,0.0
5359,2023-05-04,163.73394775390625,196.4807373046875,1.2,0.19356291704689063,0.011904761904761904,1.4439828182139054e-51,0.0,0.0,0.0
5360,2023-05-05,171.41749572753906,137.13399658203124,0.8,0.2455819022897326,0.011904761904761904,34.30078169368369,34.312792210140316,33.644597264488276,33.6465677988616
5361,2023-05-05,171.41749572753906,154.27574615478517,0.9,0.2455819022897326,0.011904761904761904,17.16821274174515,17.183508187315752,16.512028312548185,16.513998846921506
5362,2023-05-05,171.41749572753906,171.41749572753906,1.0,0.2455819022897326,0.011904761904761904,1.0753909811168256,1.0322812959616363,0.0,0.0
5363,2023-05-05,171.41749572753906,188.559245300293,1.1,0.2455819022897326,0.011904761904761904,1.6967624073707043e-10,0.0,0.0,0.0
5364,2023-05-05,171.41749572753906,205.70099487304688,1.2,0.2455819022897326,0.011904761904761904,6.6266649311883e-33,0.0,0.0,0.0
5365,2023-05-08,171.34837341308594,137.07869873046874,0.8,0.24560955335391407,0.01984126984126984,34.29845184235896,34.31197605822747,33.58558840455596,33.587173353601806
5366,2023-05-08,171.34837341308594,154.21353607177736,0.9,0.24560955335391407,0.01984126984126984,17.178906669880973,17.186323863765548,16.466043197297775,16.467628146343618
5367,2023-05-08,171.34837341308594,171.34837341308594,1.0,0.24560955335391407,0.01984126984126984,1.3942799561490347,1.391826088260152,0.0,0.0
5368,2023-05-08,171.34837341308594,188.48321075439455,1.1,0.24560955335391407,0.01984126984126984,6.959438341005216e-07,0.0,0.0,0.0
5369,2023-05-08,171.34837341308594,205.61804809570313,1.2,0.24560955335391407,0.01984126984126984,1.647701884132674e-20,0.0,0.0,0.0
5370,2023-05-09,169.6398162841797,135.71185302734375,0.8,0.24066390857390707,0.015873015873015872,33.95129944450747,33.977769815790204,35.22190754087194,35.22286725244851
5371,2023-05-09,169.6398162841797,152.67583465576172,0.9,0.24066390857390707,0.015873015873015872,16.999430619661524,16.991801306195093,18.270038715672406,18.270998427248976
5372,2023-05-09,169.6398162841797,169.6398162841797,1.0,0.24066390857390707,0.015873015873015872,1.2079639611029052,1.1648836735203765,1.3181698904728718,1.3191296020494403
5373,2023-05-09,169.6398162841797,186.60379791259768,1.1,0.24066390857390707,0.015873015873015872,1.533979130220157e-08,0.0,0.0,0.0
5374,2023-05-09,169.6398162841797,203.56777954101562,1.2,0.24066390857390707,0.015873015873015872,3.849558666533409e-26,0.0,0.0,0.0
5375,2023-05-10,171.4075927734375,137.12607421875,0.8,0.2389299555015142,0.011904761904761904,34.29934797892619,34.28933496720595,33.665520134617,33.66653899004654
5376,2023-05-10,171.4075927734375,154.26683349609377,0.9,0.2389299555015142,0.011904761904761904,17.167768792023338,17.192949188401712,16.533940947713756,16.534959803143295
5377,2023-05-10,171.4075927734375,171.4075927734375,1.0,0.2389299555015142,0.011904761904761904,1.0469691214619132,1.0238928959995308,0.0,0.0
5378,2023-05-10,171.4075927734375,188.54835205078126,1.1,0.2389299555015142,0.011904761904761904,5.4039737010938635e-11,0.0,0.0,0.0
5379,2023-05-10,171.4075927734375,205.689111328125,1.2,0.2389299555015142,0.011904761904761904,1.2252954951763397e-34,0.0,0.0,0.0
5380,2023-05-11,171.59523010253906,137.27618408203125,0.8,0.2373707878043848,0.011904761904761904,34.33702134224913,34.31814247728876,33.04190352436515,33.042062829456384
5381,2023-05-11,171.59523010253906,154.43570709228516,0.9,0.2373707878043848,0.011904761904761904,17.186688471743764,17.190175819578123,15.891570653859521,15.891729958950748
5382,2023-05-11,171.59523010253906,171.59523010253906,1.0,0.2373707878043848,0.011904761904761904,1.0414595572190706,1.006534701335616,0.0,0.0
5383,2023-05-11,171.59523010253906,188.754753112793,1.1,0.2373707878043848,0.011904761904761904,4.082331020650722e-11,0.0,0.0,0.0
5384,2023-05-11,171.59523010253906,205.91427612304688,1.2,0.2373707878043848,0.011904761904761904,4.5874591527560474e-35,0.0,0.0,0.0
5385,2023-05-12,170.6656036376953,136.53248291015626,0.8,0.21321691356738878,0.011904761904761904,34.15284076759579,34.18531299017002,33.82466567445249,33.824910546310264
5386,2023-05-12,170.6656036376953,153.5990432739258,0.9,0.21321691356738878,0.011904761904761904,17.095420755494047,17.09843707383485,16.76724566235076,16.76749053420853
5387,2023-05-12,170.6656036376953,170.6656036376953,1.0,0.21321691356738878,0.011904761904761904,0.9332180631261906,0.8872548775599826,0.0,0.0
5388,2023-05-12,170.6656036376953,187.73216400146487,1.1,0.21321691356738878,0.011904761904761904,2.3662812439158453e-13,0.0,0.0,0.0
5389,2023-05-12,170.6656036376953,204.79872436523436,1.2,0.21321691356738878,0.011904761904761904,6.534342512192228e-43,0.0,0.0,0.0
5390,2023-05-15,170.17112731933594,136.13690185546875,0.8,0.21342708724685958,0.01984126984126984,34.06695931599799,34.07211373907796,35.74240601034865,35.74684089760329
5391,2023-05-15,170.17112731933594,153.15401458740234,0.9,0.21342708724685958,0.01984126984126984,17.065033654011813,17.105065595394514,18.74048034811782,18.74491523537246
5392,2023-05-15,170.17112731933594,170.17112731933594,1.0,0.21342708724685958,0.01984126984126984,1.2093124084217948,1.140615941109872,1.7385546858869878,1.7429895731416265
5393,2023-05-15,170.17112731933594,187.18824005126956,1.1,0.21342708724685958,0.01984126984126984,1.2012068271873221e-08,0.0,0.0,0.0
5394,2023-05-15,170.17112731933594,204.20535278320312,1.2,0.21342708724685958,0.01984126984126984,1.5693693105647368e-26,0.0,0.0,0.0
5395,2023-05-16,170.17112731933594,136.13690185546875,0.8,0.21344092339417084,0.015873015873015872,34.06041618950107,34.07289021826291,36.1862766554372,36.18905004429432
5396,2023-05-16,170.17112731933594,153.15401458740234,0.9,0.21344092339417084,0.015873015873015872,17.055454198025302,17.09767009972758,19.181314663959633,19.18408805281676
5397,2023-05-16,170.17112731933594,170.17112731933594,1.0,0.21344092339417084,0.015873015873015872,1.0788370273962613,1.0493956356766507,2.176352672482073,2.1791260613391996
5398,2023-05-16,170.17112731933594,187.18824005126956,1.1,0.21344092339417084,0.015873015873015872,2.0193149231580355e-10,0.0,0.0,0.0
5399,2023-05-16,170.17112731933594,204.20535278320312,1.2,0.21344092339417084,0.015873015873015872,1.1650525127815864e-32,0.0,0.0,0.0
5400,2023-05-17,170.7843017578125,136.62744140625,0.8,0.21260748349078684,0.011904761904761904,34.176638061696195,34.182219412334646,36.226938317203015,36.227459181439585
5401,2023-05-17,170.7843017578125,153.70587158203125,0.9,0.21260748349078684,0.011904761904761904,17.10735459470763,17.125314247623358,19.157654850214467,19.158175714451037
5402,2023-05-17,170.7843017578125,170.7843017578125,1.0,0.21260748349078684,0.011904761904761904,0.9312753709541255,0.9085052552714238,2.088371383225922,2.088892247462491
5403,2023-05-17,170.7843017578125,187.86273193359378,1.1,0.21260748349078684,0.011904761904761904,2.033993641622717e-13,0.0,0.0,0.0
5404,2023-05-17,170.7843017578125,204.941162109375,1.2,0.21260748349078684,0.011904761904761904,3.826279351771795e-43,0.0,0.0,0.0
5405,2023-05-18,173.11825561523438,138.4946044921875,0.8,0.21583933242809128,0.011904761904761904,34.64346138158086,34.6451526291969,33.20480105985699,33.21141482988838
5406,2023-05-18,173.11825561523438,155.80643005371095,0.9,0.21583933242809128,0.011904761904761904,17.340907528607403,17.375418171966537,15.902247206883542,15.908860976914934
5407,2023-05-18,173.11825561523438,173.11825561523438,1.0,0.21583933242809128,0.011904761904761904,0.9579335950979555,0.9210547403736917,0.0,0.0
5408,2023-05-18,173.11825561523438,190.43008117675782,1.1,0.21583933242809128,0.011904761904761904,4.552148924871495e-13,0.0,0.0,0.0
5409,2023-05-18,173.11825561523438,207.74190673828124,1.2,0.21583933242809128,0.011904761904761904,6.319485963518059e-42,0.0,0.0,0.0
5410,2023-05-19,173.22705078125,138.581640625,0.8,0.21397424238161472,0.011904761904761904,34.66537058501919,34.65837460968311,32.026556067913695,32.03055956329165
5411,2023-05-19,173.22705078125,155.90434570312502,0.9,0.21397424238161472,0.011904761904761904,17.351943042195757,17.334130863412778,14.713128525090271,14.71713202046823
5412,2023-05-19,173.22705078125,173.22705078125,1.0,0.21397424238161472,0.011904761904761904,0.950491035474343,0.9257806334924531,0.0,0.0
5413,2023-05-19,173.22705078125,190.549755859375,1.1,0.21397424238161472,0.011904761904761904,2.896137747346307e-13,0.0,0.0,0.0
5414,2023-05-19,173.22705078125,207.8724609375,1.2,0.21397424238161472,0.011904761904761904,1.2827451116249482e-42,0.0,0.0,0.0
