,Strike,Market,European (B-S),Analytic geometric Asian,MC arithmetic Asian,BS Error %
0,240.0,15.95,14.69042069227055,13.022297637959497,13.124102324486877,-7.897048951281815
1,245.0,12.13,10.942260204276607,8.652064508398723,8.719745359739166,-9.791754292855677
2,250.0,8.96,7.777947691993745,5.064505856087948,5.083229149412042,-13.19254808042696
3,255.0,6.55,5.2550214532929544,2.5385719007185656,2.577472493303649,-19.770664835222064
4,260.0,4.43,3.364530193842924,1.0656983296077058,1.091131595324816,-24.051237159301934
5,265.0,2.9,2.0371650457379644,0.369228346326679,0.38718202824407366,-29.752929457311566
